,Tweet Text,Label,clean_tweet
1085,@pulte Iâd give some to my friend evan he got hired at subway recently but they give him no more hours because of covid-19 he was really excited because it was his first job.... now he is making no money.... @pulte,2,@pulte Id give some to my friend evan he got hired at subway recently but they give him no more hours because of covid-19 he was really excited because it was his first job.... now he is making no money.... @pulte
1086,"What's one word that makes you anxious during the pandemic? yep, JOB. Mau di-lay off, ga diperpanjang kontrak, atau di-pay cut, paling serem deh klo bahas kerjaan pas lagi Covid-19. Terus, what you can do? Here's our guide: https://t.co/SQAJybApFD",2,"What's one word that makes you anxious during the pandemic? yep, JOB. Mau di-lay off, ga diperpanjang kontrak, atau di-pay cut, paling serem deh klo bahas kerjaan pas lagi Covid-19. Terus, what you can do? Here's our guide:"
1087,@BTTJKC @YankeesUnivers1 @JeffPassan Tons of everyday working folks have taken pay cuts because of the coronavirus. They all say itâs better than no money at all.,2,@BTTJKC @YankeesUnivers1 @JeffPassan Tons of everyday working folks have taken pay cuts because of the coronavirus. They all say its better than no money at all.
1088,"@Msgisselle1 @JeffreeStar I'm 17 yrs old LOST my parents last yr
I was working in cafeteria but due to covid19 I lost my job
I'm JOBLESS from 3monthsI don't have money to eat,rent pending of 3 months 
I'm starving from weeks 
I'm feeling embarrassed rn
HELP ME
@Msgisselle1 pls rt please
to @JeffreeStar . https://t.co/44aNWguzbH",2,"@Msgisselle1 @JeffreeStar I'm 17 yrs old LOST my parents last yr I was working in cafeteria but due to covid19 I lost my job I'm JOBLESS from 3monthsI don't have money to eat,rent pending of 3 months I'm starving from weeks I'm feeling embarrassed rn HELP ME @Msgisselle1 pls rt please to @JeffreeStar ."
1089,REMINDER: The final day by which an #employee can be placed on #furlough leave for the first time via the #Coronavirus Job Retention Scheme is Wednesday 10 June 2020. https://t.co/xykShP5xsI,2,REMINDER: The final day by which an #employee can be placed on #furlough leave for the first time via the #Coronavirus Job Retention Scheme is Wednesday 10 June 2020.
1090,My deep condolence to my very good friend who lost his job due to Covid-19. Stay strong brother,2,My deep condolence to my very good friend who lost his job due to Covid-19. Stay strong brother
1091,"@ThePeoplesAlte1 @Ed_Miliband Really! We were making so much progress in cutting carbon emissions pre- coronavirus given the urgent race against time - weren't we? The fear is that the Government, in its panic to 'fire up' an economic recovery, will further de-prioritise this agenda.",2,"@ThePeoplesAlte1 @Ed_Miliband Really! We were making so much progress in cutting carbon emissions pre- coronavirus given the urgent race against time - weren't we? The fear is that the Government, in its panic to 'fire up' an economic recovery, will further de-prioritise this agenda."
1092,@MartinSLewis Martin i was ment to start a new job this week but on the 17th March I was told my job was there but suspended till further notice became of covid 19. My old work I've asked dotn want furlough  me.could my new job furlough me?,2,@MartinSLewis Martin i was ment to start a new job this week but on the 17th March I was told my job was there but suspended till further notice became of covid 19. My old work I've asked dotn want furlough me.could my new job furlough me?
1093,Federal Government has no money to help out New York and New Jersey during these difficult times ===&gt; Sell the wall for scrap metal! We can get top dollar for it and besides it did nothing to protect us (from Coronavirus). https://t.co/yFMjMyH81N,2,Federal Government has no money to help out New York and New Jersey during these difficult times ===&gt; Sell the wall for scrap metal! We can get top dollar for it and besides it did nothing to protect us (from Coronavirus).
1094,@LoverBoyRoses @Theangelof_ @ImSnOwSeAl1 @JennieDa_ @ThePinkShedric @leahablvs @ishqqnx I'm a kid. Coronavirus is in my country. Can I get a job?,2,@LoverBoyRoses @Theangelof_ @ImSnOwSeAl1 @JennieDa_ @ThePinkShedric @leahablvs @ishqqnx I'm a kid. Coronavirus is in my country. Can I get a job?
1095,"@mixedgrass i had to quit a FT job that I didnât hate bc no childcare due to covid19 but honestly itâs been so amazing being w my daughter, &amp; really being able to make sure sheâs safe during all this. i dont want to go back.",2,"@mixedgrass i had to quit a FT job that I didnt hate bc no childcare due to covid19 but honestly its been so amazing being w my daughter, &amp; really being able to make sure shes safe during all this. i dont want to go back."
1096,"Coronavirus: Renters need financial help, campaigners warn https://t.co/ykh9zYCTn4",2,"Coronavirus: Renters need financial help, campaigners warn"
1097,BBC News - Coronavirus: One thing that makes job loss in US so painful https://t.co/MwIZxI5qVh,2,BBC News - Coronavirus: One thing that makes job loss in US so painful
1098,@pulte I donât have a job anymore because of the coronavirus anything can help,2,@pulte I dont have a job anymore because of the coronavirus anything can help
1099,"@JoeBiden @TheDemocrats Whot monitoring the funds earmarked for small and minority businesses, who had to close due to the Coronavirus?  Millions went to large corporations, even chain restaurants. Some returned the money. Mnuchin said they would only audit those  who received over 2 millon dollars.",2,"@JoeBiden @TheDemocrats Whot monitoring the funds earmarked for small and minority businesses, who had to close due to the Coronavirus? Millions went to large corporations, even chain restaurants. Some returned the money. Mnuchin said they would only audit those who received over 2 millon dollars."
1100,"Coronavirus, homeless crisis, tax issues have some wealthy Los Angelenos wanting out: 'Celebrities are running away'

https://t.co/8c4kH1GxAB
â¦@GavinNewsomâ© great job ðð",2,"Coronavirus, homeless crisis, tax issues have some wealthy Los Angelenos wanting out: 'Celebrities are running away' @GavinNewsom great job"
1101,@SUGAWlTHLUV @Ch8Sk1n @tarvh And thatâs not hard with covid 19 shutting down my job and leaving me at home with nothing better to do than talk to you lovely people,2,@SUGAWlTHLUV @Ch8Sk1n @tarvh And thats not hard with covid 19 shutting down my job and leaving me at home with nothing better to do than talk to you lovely people
1102,@saurabhpatelguj Sir.....due to covid19 I had lost my job.....pls help me to secure a job....sir your one RECOMMENDATION can change my whole life.....,2,@saurabhpatelguj Sir.....due to covid19 I had lost my job.....pls help me to secure a job....sir your one RECOMMENDATION can change my whole life.....
1103,Updated UK Government Guidance on Coronavirus Job Retention Scheme https://t.co/M8cfXLUUcT | by @mcguirewoodsllp,2,Updated UK Government Guidance on Coronavirus Job Retention Scheme | by @mcguirewoodsllp
1104,"@atsudavoh Please boss as a result of this covid19 jobs are not coming forward as a sales person no money, I have being living on debts, please boss help a bro settle debts and small change to feed on please 
$edwardakaz
$edwardakaz
#MyBitsikaStory",2,"@atsudavoh Please boss as a result of this covid19 jobs are not coming forward as a sales person no money, I have being living on debts, please boss help a bro settle debts and small change to feed on please $edwardakaz $edwardakaz #MyBitsikaStory"
1105,"REPORT: 63% feel they have job security for the remainder of the lock-down

Our survey on how the Covid-19 pandemic has affected the IT industry in Northern Ireland has been released!

Get it to your inbox: https://t.co/dICkztiNL7

#Belfasthour #Tech #covid19 #digitalNI https://t.co/P56MddnKQa",2,REPORT: 63% feel they have job security for the remainder of the lock-down Our survey on how the Covid-19 pandemic has affected the IT industry in Northern Ireland has been released! Get it to your inbox: #Belfasthour #Tech #covid19 #digitalNI
1106,"@MissSashaDevine @MillyMolly300 @GideonCRozner @PORTABLEAIRSYD Have you lost your job, your business, your income, stuggling to feed your family, cover all your bills and debts, i know many who are, yet i don't know any in my groups who has covid19. The virus should not be an excuse for political gain and power..Victoria is a complete joke.",2,"@MissSashaDevine @MillyMolly300 @GideonCRozner @PORTABLEAIRSYD Have you lost your job, your business, your income, stuggling to feed your family, cover all your bills and debts, i know many who are, yet i don't know any in my groups who has covid19. The virus should not be an excuse for political gain and power..Victoria is a complete joke."
1107,@DeputyJorhat So ma'am please take a necessary action towards the local transportation system. Though all are not involved but due to some their activities covid19 protocol has been at risk and some poor people have to bear unnecessary expenditures. Thanking you,2,@DeputyJorhat So ma'am please take a necessary action towards the local transportation system. Though all are not involved but due to some their activities covid19 protocol has been at risk and some poor people have to bear unnecessary expenditures. Thanking you
